"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","counts_1","counts_2","counts_3","counts_4","Gene"
"2142",1.72536071800226,0.465033244011566,2.27085249137917,0.20478355409564,0.837741236646268,NA,0,0,0,0,"yehH"
"2143",0,NA,NA,NA,NA,NA,0,0,0,0,"yehI"
"2144",0.232651214775525,-1.39093277836834,4.99378739613119,-0.27853263826288,0.780603514175791,NA,0,0,0,0,"yehK"
"2145",0.955424537314964,-0.051679763786177,3.16407643624292,-0.0163332855029073,0.986968503088192,NA,0,0,0,0,"yehL"
"2146",0.733944912506935,1.05176115994906,3.58485540040451,0.293390121071658,0.769223975637143,NA,0,0,0,0,"yehM"
"2147",0.7587645907198,-0.914329055519265,3.54111103663316,-0.258204006047942,0.796249466353851,NA,0,0,0,0,"yehP"
"2148",1.44554664507888,-1.04445178849701,2.63611099025381,-0.396209337299735,0.691950603612229,NA,0,0,0,0,"yehQ"
"2149",1.02740707367569,0.111571677068926,3.0823046749176,0.0361974849458736,0.971124891399385,NA,0,0,0,0,"yehR"
"2150",0.50129369773141,0.121331168913307,4.54226897368459,0.026711577323191,0.978689779059408,NA,0,3.7224194364084,1.8612097182042,0,"yehS"
"2151",1.78617166439549,0.469721257138777,2.27275049332426,0.206675241527165,0.836263494326211,NA,0,0,0,2.14913986364708,"yehT"
"2152",1.44554664507888,-3.97649148773651,2.89688011265035,-1.37268072308951,0.169851624512219,NA,1.02988357195356,0.9306048591021,4.6530242955105,1.07456993182354,"yehU"
"2153",0,NA,NA,NA,NA,NA,0,0.9306048591021,1.8612097182042,0,"mlrA"
"2154",0.526113375944275,0.0512708106624307,4.46031311067677,0.011494890468497,0.990828606340717,NA,0,0,0,0,"yohO"
"2155",0.769936180687296,3.09158245842011,3.71454242808775,0.832291599375179,0.405244371186987,NA,0,0,0.9306048591021,0,"yehW"
"2156",3.74666009545114,-0.573303073713785,1.58857024809055,-0.36089249084382,0.718179817278212,NA,1.02988357195356,0,0,1.07456993182354,"yehX"
"2157",2.00765128920351,-1.48670462788334,2.3098435624213,-0.643638665436242,0.519809771233763,NA,0,0,0.9306048591021,0,"yehY"
"2158",2.46178212878707,-1.97004607633863,2.03851464562004,-0.966412520298287,0.333837801517927,NA,1.02988357195356,0,0,1.07456993182354,"osmF"
"2159",2.69195684528472,0.853804361481282,1.86956001392917,0.456687324889282,0.647895802598829,NA,3.08965071586068,2.7918145773063,1.8612097182042,3.22370979547063,"bglX"
"2160",0,NA,NA,NA,NA,NA,3.08965071586068,12.0978631683273,12.0978631683273,12.8948391818825,"dld"
"2161",0,NA,NA,NA,NA,NA,1.02988357195356,0.9306048591021,0,0,"pbpG"
"2162",0.268642482955885,1.54840878185203,4.98521124053909,0.31060043539591,0.756104396151924,NA,0,0,0.9306048591021,2.14913986364708,"yohC"
"2163",0.733944912506935,1.05176115994906,3.58485540040451,0.293390121071658,0.769223975637143,NA,0,0.9306048591021,0,1.07456993182354,"yohD"
"2164",0,NA,NA,NA,NA,NA,0,0,0.9306048591021,1.07456993182354,"yohF"
"2165",0,NA,NA,NA,NA,NA,0,0,0,0,"mdtQ"
"2166",0.25747089298839,-1.46477454515188,4.98872052265809,-0.293617278919329,0.769050370815817,NA,0,0,0,0,"yohP"
"2167",0,NA,NA,NA,NA,NA,1.02988357195356,0,0,1.07456993182354,"dusC"
"2168",0,NA,NA,NA,NA,NA,0,0,0.9306048591021,0,"yohJ"
"2169",0,NA,NA,NA,NA,NA,0,0,0,0,"yohK"
"2170",0,NA,NA,NA,NA,NA,0,0,0,0,"cdd"
"2171",1.79734325436298,2.62282597665512,2.58281563754486,1.01549097757062,0.309871845223458,NA,0,0,0,0,"sanA"
"2172",0.46530242955105,0.0221866252703136,4.67275492860811,0.00474808236453403,0.996211592622413,NA,0,0,0,0,"yeiS"
"2173",1.22406702027085,0.589325780016393,2.67063250886743,0.22066899060789,0.825350178166824,NA,0,0,0.9306048591021,0,"preB"
"2174",2.41214277236134,-0.572507591031631,1.9637942767993,-0.291531347145352,0.77064497296149,NA,0,0,0,0,"preA"
"2175",0.232651214775525,1.44357095307269,4.99225307646483,0.289162214126958,0.772457246000207,NA,0,0,6.5142340137147,3.22370979547063,"mglC"
"2176",1.02988357195356,-3.47881496806742,3.62325518189364,-0.960135235699648,0.336987156754787,NA,0,0,4.6530242955105,2.14913986364708,"mglA"
"2177",2.14350028940545,-4.54651177317648,2.54515112779179,-1.78634255684498,0.0740438103187928,NA,0,0,9.306048591021,22.5659685682944,"mglB"
"2178",1.21289543030335,-1.99415887679539,2.94050160460196,-0.678169627139289,0.497664147946715,NA,0,0,0,0,"galS"
"2179",0.722773322539439,-0.997037293473436,3.60144360131596,-0.27684378928192,0.781900055742491,NA,3.08965071586068,5.5836291546126,3.7224194364084,0,"yeiB"
"2180",0,NA,NA,NA,NA,NA,5.14941785976779,9.306048591021,0,1.07456993182354,"folE"
"2181",0,NA,NA,NA,NA,NA,5.14941785976779,8.3754437319189,3.7224194364084,5.37284965911771,"yeiG"
"2182",0,NA,NA,NA,NA,NA,1.02988357195356,3.7224194364084,21.4039117593483,25.789678363765,"cirA"
"2183",0,NA,NA,NA,NA,NA,2.05976714390712,0,2.7918145773063,3.22370979547063,"lysP"
"2184",0,NA,NA,NA,NA,NA,0,0,2.7918145773063,2.14913986364708,"yeiE"
"2185",0.537284965911771,2.56741692187226,4.71959733910324,0.543990670687193,0.586447892760572,NA,1.02988357195356,1.8612097182042,0.9306048591021,0,"yeiH"
"2186",0,NA,NA,NA,NA,NA,0,0.9306048591021,0.9306048591021,0,"nfo"
"2187",0.232651214775525,1.44357095307269,4.99225307646483,0.289162214126958,0.772457246000207,NA,0,0,0,0,"yeiI"
"2188",0,NA,NA,NA,NA,NA,0,0,0,0,"nupX"
"2189",0,NA,NA,NA,NA,NA,0,0,0,1.07456993182354,"rihB"
"2190",0,NA,NA,NA,NA,NA,0,0,3.7224194364084,0,"yeiL"
"2191",0,NA,NA,NA,NA,NA,0,0.9306048591021,42.8078235186966,31.1625280228827,"psuT"
"2192",0,NA,NA,NA,NA,NA,0,0,67.0035498553512,74.1453252958244,"psuG"
"2193",0,NA,NA,NA,NA,NA,0,0,28.8487506321651,22.5659685682944,"psuK"
"2194",0.50129369773141,2.47615541579627,4.43270570522357,0.558610379407397,0.57642765479225,NA,2.05976714390712,3.7224194364084,10.2366534501231,5.37284965911771,"fruA"
"2195",1.98283161099065,-0.669319323076439,2.14528999648577,-0.311994799851238,0.755044475345185,NA,0,1.8612097182042,9.306048591021,7.52198952276479,"fruK"
"2196",0.50129369773141,2.47615541579627,4.43270570522357,0.558610379407397,0.57642765479225,NA,1.02988357195356,0.9306048591021,8.3754437319189,8.59655945458833,"fruB"
"2197",1.71418912803476,-0.409396530573434,2.27564862422216,-0.179903226805663,0.857228541910776,NA,1.02988357195356,0.9306048591021,0,0,"setB"
"2198",0.232651214775525,-1.39093277836834,4.99378739613119,-0.27853263826288,0.780603514175791,NA,0,0,0,0,"yeiW"
"2199",1.29604955663157,2.04622788435698,2.90799136848332,0.703656794354311,0.4816465330458,NA,1.02988357195356,1.8612097182042,0.9306048591021,2.14913986364708,"yeiP"
"2200",1.00258739546282,3.47619271355601,3.32573136910477,1.04524158079903,0.295911330137381,NA,0,0,0.9306048591021,0,"yeiQ"
"2201",1.05222675188855,0.0558126063183894,3.28278533379779,0.0170016009709112,0.986435338567119,NA,0,0,0,0,"yeiR"
"2202",0.232651214775525,-1.39093277836834,4.99378739613119,-0.27853263826288,0.780603514175791,NA,0,0.9306048591021,1.8612097182042,0,"lpxT"
"2203",0.46530242955105,-2.34579604548247,4.89738210786881,-0.478989793692714,0.631945889500779,NA,6.17930143172135,5.5836291546126,6.5142340137147,7.52198952276479,"spr"
